162,31,BV1MR4y1t7TT,18,86811,34,打破次元壁-在麦当劳吃薯条的时候不小心把妹红召唤出来了,\/\/i0.hdslb.com\/bfs\/archive\/bcd1abfad118ecf148f422f578f89404df9a378a.jpg,286,2133,如何打破二次元？如何召唤出妹红？想妹红陪你吃薯条吗？  去麦当劳画纸巾吧^^,http:\/\/www.bilibili.com\/video\/av336644222
162,32,BV1Xf4y1u7dd,528,86354,675,【抖抖村】怎么看待画崩和画风？怎么从高逼格艺术里吸取绘画功力?怎么欣赏“看不懂的艺术”,\/\/i0.hdslb.com\/bfs\/archive\/da791751f88672dd1effd0a70b103e634203edb9.jpg,327,2431,“看不懂的艺术”在任何时代都是不受大众待见的。即使我们现在认为理所应当的大师们，在他们生活的时代通常都是饱受diss。本期带村民们一起看看，怎么操作一幅画的价格、怎么看待画崩和画风、怎么从“看不懂的艺术”中吸取绘画功力。抖叽~  每个人都该懂点绘画设计常识，欢迎加入我们有爱的大村子。各平台搜索：抖抖村 目前还有空位的抖村群：805453687,http:\/\/www.bilibili.com\/video\/av379039021
162,33,BV1nb4y1t7MT,96,85369,51,【碧蓝航线】企业の脚,\/\/i0.hdslb.com\/bfs\/archive\/56f7b69b98f9637fb2d6aef452397d3c7d485b3c.jpg,382,1925,企业换装「Wind Catcher」参上~ 绘画整活，内容虚构，感谢关注，已画质提升，图等动态\/专栏。 整活官图不改未授权私图，也不接改图，只是整活，请勿造谣，感谢支持。绘画软件是SAI2。 BGM：悠久のカタルシス ~ユニコーン ver.~加隈亜衣 （仅整活不要上传P站等绘画网站当自己作品）版权属于碧蓝航线,http:\/\/www.bilibili.com\/video\/av634156836
162,34,BV1Zq4y1r7wT,184,83009,381,忙碌了6个小时，叶师傅决定吃纸,\/\/i0.hdslb.com\/bfs\/archive\/ebd3d7ffe6ec8c2d38a559c513726d7a2419822e.jpg,579,892,虽然我不会做红烧肉，但是我会画.... 工具：Prismacolor培斯玛油性彩铅(原本叫霹雳马，现在改名了），Fabriano水彩纸。,http:\/\/www.bilibili.com\/video\/av591559904
162,35,BV1JF411h7jy,87,82836,133,佟掌柜：“好一个.....绝世美人儿。”,\/\/i0.hdslb.com\/bfs\/archive\/30b732044a42af08228794639a492dd9f2c82e72.jpg,297,1688,武林外传百看不厌！,http:\/\/www.bilibili.com\/video\/av294202364
162,36,BV1af4y1T7Gy,301,81335,177,漫 画 不 是 这 么 教 的,\/\/i0.hdslb.com\/bfs\/archive\/3d40bf2e0528c1a57944e885f03843a523d27882.jpg,340,3464,qq群：297789384 bgm：杀死比尔 英雄史诗  干货多到做不完，想分享的太多,http:\/\/www.bilibili.com\/video\/av379097500
162,37,BV13q4y1k7Mw,406,80988,63,又一个通过画画逃避现实的画师，不过我喜欢,\/\/i0.hdslb.com\/bfs\/archive\/51d8c9c3825cdc3188d4ac7a0294ec5aaefaaa0b.jpg,92,7134,twitter 日本艺术家田森，推特insdou都能搜到，调整了一下视频角度（为了大家的脖子——）,http:\/\/www.bilibili.com\/video\/av591564989
162,38,BV1Bf4y1T7zH,349,79891,229,相见恨晚的翻车拯救小技巧！（二）妈妈再也不怕我翻车啦！,\/\/i0.hdslb.com\/bfs\/archive\/7898a24b0f9515982fbbc2b3df8befebd0a41e92.jpg,149,1755,手绘难免会遇到各种各样的小情况，不要慌！教你一些拯救小技巧～！第二弹～,http:\/\/www.bilibili.com\/video\/av379157814
162,39,BV1sg411K7Tz,292,79191,431,停更后给大家留下128G的免费绘画素材打工去喽,\/\/i0.hdslb.com\/bfs\/archive\/14eb0febfd454072e2d16923dde3a0ecc2a72914.jpg,351,8375,俺走了去上班了，想要资源的进群823650971领取可能同意会慢点，忙没那么自由了大家要耐心等待。,http:\/\/www.bilibili.com\/video\/av506509687
162,40,BV1G34y1d7sU,90,78608,32,20211114,\/\/i0.hdslb.com\/bfs\/archive\/572aca5ebf6f0e2b83f98faf7c91d2070d5ac53b.jpg,266,7122,色彩打卡60天 微博@电子坟头 参考：斩月 lunacut 有人问，所以这次简单写了个解说在旁边,http:\/\/www.bilibili.com\/video\/av806680084
162,41,BV1qS4y1d7wh,229,75180,197,新手买水自闲毛笔之前看看，分享给不知道怎么买的朋友，我仿佛是售货员。,\/\/i0.hdslb.com\/bfs\/archive\/2cbe39a75a1f7f3a99a646772d86fce3b8d5c969.jpg,139,3888,曾经买毛笔的时候一脸懵逼，现在竟然可以干导购了。,http:\/\/www.bilibili.com\/video\/av721598633
162,42,BV15T4y197Pq,36,73724,1,【画画人必看】新手系统学画全攻略,\/\/i0.hdslb.com\/bfs\/archive\/5862b8372e35f4cb9cf298d1a737ea0ea8c84e6a.jpg,18,7771,这套攻略我已经把弯路给大家扯直了，大家可以直接上车,http:\/\/www.bilibili.com\/video\/av934046511
162,43,BV1TQ4y1U7cv,320,73447,365,我初步复活了机甲旋风的圣枪，2年后...我终于再见到你了,\/\/i0.hdslb.com\/bfs\/archive\/b16fdc6e48057f222cfbbb8b385a3ef26f5cb015.jpg,806,945,我们，只不过是为了各自的梦想奋斗罢了。可如果你还没有梦想呢？或者说，你已经没有了梦想...那至少，我可以帮助别人实现梦想！这，就是我的信念。（另外，本人搞的纯属同人创作，顶多是非常接近还原的，同人哈哈哈）,http:\/\/www.bilibili.com\/video\/av719173355
162,44,BV1Qr4y1r79z,42,68983,10,海绵宝宝来啦！三个“n”一个“m”就能画，快来试试看！,\/\/i0.hdslb.com\/bfs\/archive\/ca3b8353e14b624d7cd26a2b561c5a451ecefa9d.jpg,43,1316,-,http:\/\/www.bilibili.com\/video\/av764210637
162,45,BV1Z44y1e72A,49,67940,32,【英雄联盟|女警x蔚】自己给自己产粮??????,\/\/i0.hdslb.com\/bfs\/archive\/7e4d525865b97d73be69e21a7a4d87694f84295b.jpg,638,1599,谢谢大家喜欢，图放到动态里了,http:\/\/www.bilibili.com\/video\/av976678118
162,46,BV1Xg411P7gh,93,67450,218,【植物画法】草丛画法很复杂？1分钟教你超简单植物画法！,\/\/i0.hdslb.com\/bfs\/archive\/bbbace980ef62b7850735cd547caf6274d636d9b.png,81,6359,超简单植物画法,http:\/\/www.bilibili.com\/video\/av506734613
162,47,BV1n341187aW,115,67034,92,5秒后的我：？？？,\/\/i0.hdslb.com\/bfs\/archive\/332afb7bbba882ede1f49878f9b42fb91af58a44.jpg,108,569,https:\/\/www.youtube.com\/watch?v=a-4VdVnNJ4U&amp;list=LL&amp;index=1 零基础怎样学画画？戳→http:\/\/t.cn\/A6MjmxyT 画画如何接单赚钱？戳→http:\/\/t.cn\/A6Mjmxpv 你是否适合学画画？戳→http:\/\/t.cn\/A6MjmJvS,http:\/\/www.bilibili.com\/video\/av421634558
162,48,BV1gL411g78E,55,67019,14,建字旁的写法，喜欢的关注我吧,\/\/i0.hdslb.com\/bfs\/archive\/90f72ca1bef9f7141cf66d606fd6183ec84f86a6.jpg,59,462,-,http:\/\/www.bilibili.com\/video\/av464240727
162,49,BV1gg411T7jQ,307,66998,329,JOJO的奇妙套娃,\/\/i0.hdslb.com\/bfs\/archive\/0456bb15ae62a0a7a10a4d5f7f3fd06c45118e5a.jpg,238,956,上个月灵光乍现，想着把一到六代的JOJO主角画在套娃里，多有趣。于是就有了这期视频。,http:\/\/www.bilibili.com\/video\/av506688809
162,50,BV1CU4y1g7TA,83,63156,21,玻璃球眼睛怎么画！,\/\/i0.hdslb.com\/bfs\/archive\/445d9fb89c0faf6db1069ab97ce5302a21dae419.jpg,246,5107,我来啦,http:\/\/www.bilibili.com\/video\/av676582586
162,51,BV1TT4y1R78a,409,63019,62,【procreate】给大家看看我家可爱oc,\/\/i0.hdslb.com\/bfs\/archive\/62e734a81dcdb6f9953a4db354611ae4d989a6f6.jpg,298,8756,是我家最近得宠的小孩（？ 名字叫犬，本质是可爱狗狗！（老起名废了） 眼镜是他cp滴，就是衣服里兜的那个 以后也许有机会能讲讲他们的故事！,http:\/\/www.bilibili.com\/video\/av934184734
162,52,BV1nY411x7am,158498,61361,82,B站最强⚠️全网高质量付费商业插画教程，含各种风格，绝对血赚！,\/\/i0.hdslb.com\/bfs\/archive\/fbb490b9c16ec8d4afc5de145b659d3785cd5745.png,44,5297,分享插画快乐。画自己所想，用画笔记录生活中的美好！,http:\/\/www.bilibili.com\/video\/av251689527
162,53,BV1XS4y1d75j,223,61340,165,当画手拿到个巨离谱的设定……,\/\/i0.hdslb.com\/bfs\/archive\/ba964d3c354cc68a25b7da611927b54fb16a441e.jpg,166,582,简直太无语了，怎么会有人画这么离谱的设定呀……ಠ_ಠ,http:\/\/www.bilibili.com\/video\/av721678563
162,54,BV1Vf4y1M7ey,203,60961,22,“耀骑士，我将侵蚀你的光”,\/\/i0.hdslb.com\/bfs\/archive\/9da138fbf6cfbe7db16535e13f1bda13f392b289.jpg,284,1998,BGM：Viveza - Por una Cabeza,http:\/\/www.bilibili.com\/video\/av379233138
162,55,BV1yh411x7tF,90,59942,95,【kirito丶桐人君】有人看自己切片从楼梯上滚下去了,\/\/i0.hdslb.com\/bfs\/archive\/b3c7f0694bb3aa3da96fd3f6b2bab6389c9c4340.jpg,367,732,-,http:\/\/www.bilibili.com\/video\/av209208617
162,56,BV1wq4y1k7Pn,112,59072,1282,全程高能！你画画时一定经历过的4个灵异事件！,\/\/i0.hdslb.com\/bfs\/archive\/6500b2eee4146801da1b7a8061df63b8c5074007.jpg,184,1728,三连不秃头！,http:\/\/www.bilibili.com\/video\/av591538583
162,57,BV14F411h7Ri,27,58453,18,这样画蜡笔小新秒会！蜡笔小新的台词中，你印象最深的是哪一句？我们评论区见！,\/\/i0.hdslb.com\/bfs\/archive\/9588e4821f7955c98ec7f80c4c9b84978a5e13b0.jpg,53,1751,-,http:\/\/www.bilibili.com\/video\/av294225830
162,58,BV19f4y1u7dx,46,57507,22,火上热搜的金鸡奖海报不负众望入围，能否登顶？,\/\/i0.hdslb.com\/bfs\/archive\/4a5778d8e9853a0c50e822c7087a8217a56bdb35.jpg,64,472,-,http:\/\/www.bilibili.com\/video\/av379036198
162,59,BV1zf4y1u7u1,74,55779,46,浪费人生一分钟的绘画过程,\/\/i0.hdslb.com\/bfs\/archive\/b067a68a0bd848ed9f51d705bf11cdf5714ed152.jpg,111,2635,-,http:\/\/www.bilibili.com\/video\/av379019325
162,60,BV11h411t7fi,49,54820,5,上睫毛定位画法,\/\/i0.hdslb.com\/bfs\/archive\/bd5558bb1df723d9f5042cbd492337865994cf61.jpg,33,2196,-,http:\/\/www.bilibili.com\/video\/av209084046
162,61,BV11U4y1g7mE,121,54632,78,太爱这番了，每天画一个。,\/\/i0.hdslb.com\/bfs\/archive\/fa5216e87d6b21e51b07f9f50e891c33fbe3db94.jpg,370,349,-,http:\/\/www.bilibili.com\/video\/av676591445
162,62,BV1744y1v7Rn,124,53281,16,两个文明的神兵对决！木乃伊VS金缕玉衣！,\/\/i0.hdslb.com\/bfs\/archive\/15719b947a43247cf58d9ec04eed85e1f861d8a1.jpg,166,578,最近有点子忙，更新慢了望理解，。。,http:\/\/www.bilibili.com\/video\/av976738065
162,63,BV1pb4y187Do,179109,52157,310,盲目自学只会毁了你！一套针对萌新的108集绘画教程，从零基础到接单，不再走弯路！,\/\/i0.hdslb.com\/bfs\/archive\/e76b26f4b2b114d1bd48d5a98e31c898ea73ff01.png,212,11811,一套针对于零基础到小白满满的干货教程分享， 只能上传100集，审核好了，再上传 制作不易，但愿三连珍惜，么么哒~~~,http:\/\/www.bilibili.com\/video\/av634001610
162,64,BV1Nq4y167K7,73,51824,9,壁画师，每一画都画出不一样的精彩,\/\/i0.hdslb.com\/bfs\/archive\/60fb40695653f4d50213751de7cd931e4bdd881a.jpg,25,147,-,http:\/\/www.bilibili.com\/video\/av591713282
162,65,BV1pS4y1d7rv,16,51363,11,难得画个正经的，家人们别嫌弃湿糊（咬手绢）,\/\/i0.hdslb.com\/bfs\/archive\/c0b0a675d99191cbd62c78dc3041dfc711e3fdb7.jpg,50,1301,,http:\/\/www.bilibili.com\/video\/av721553857
162,66,BV1dq4y1r729,253,51020,146,连续14小时能画多少张画？,\/\/i0.hdslb.com\/bfs\/archive\/0d07602b12725d3fe745ec460d71e74a8cb653de.jpg,66,590,第一次觉得14个小时间不够用，但又非常累人，当然不提倡这样高强度作业，平时画画一定要劳逸结合，建议坐一个小时就起来活动下，眺望下远方，喝口水什么的都行，良好的作画习惯和身体素质，是支撑你长久创作下去的必备基础！最后感谢搭载酷睿i5处理器的无畏Pro14对本次挑战的支持~  bgm：LiSA - 紅蓮華,http:\/\/www.bilibili.com\/video\/av591549189
162,67,BV1zr4y1r79x,114,46869,46,【板绘】游戏王·“铠黑龙-电子暗黑龙”【leo*游戏王】重铸电子龙最后的荣光！,\/\/i0.hdslb.com\/bfs\/archive\/939f25bb3efbd3dcff261bba2e1e3e4eca8a1b0c.jpg,336,857,不出意外的话，这应该是是最后一期的电子龙系列了！,http:\/\/www.bilibili.com\/video\/av764170114
162,68,BV15q4y137tH,177,46369,98,日本书法家小姐姐用水墨画出2233娘反重力干杯！这就是艺术！,\/\/i0.hdslb.com\/bfs\/archive\/4e6da54e46b7d3e76c9876f08454622a8532d956.jpg,173,701,大家好，我是来自日本的书法艺人原爱梨。 主要会在bilibili投稿书法和用书法作画的创作视频，请大家多多关照。,http:\/\/www.bilibili.com\/video\/av549059416
162,69,BV1kL411u7RU,17,45535,11,愿在以后的日子里即使弹枪匹马 也能勇敢无畏,\/\/i0.hdslb.com\/bfs\/archive\/87e48f4cb543ba32f2d64585c8e0d781e0a53026.jpg,85,1001,-,http:\/\/www.bilibili.com\/video\/av464151446
162,70,BV1Q3411b72p,14,44806,7,【绘画收徒】我来收徒啦，只要你喜欢画画，我都收,\/\/i0.hdslb.com\/bfs\/archive\/7d5c5aa6cea7fb962591bc1237a4a32b6b61a04d.jpg,233,1304,只要你喜欢画画都可~ 想跟我学习的 直接添加评论区扣扣裙~,http:\/\/www.bilibili.com\/video\/av421579963
162,71,BV1vq4y137Wn,65,43717,13,画如其人美少女！又会画画又是美少女？还有没有天理啦？,\/\/i0.hdslb.com\/bfs\/archive\/d13e5403e31434dc6660962b6bcf8d2c6402a7c6.jpg,28,2036,画师：SIKI（twi:chyoellll) 更多宝藏画师持续更新中，欢迎推荐！,http:\/\/www.bilibili.com\/video\/av549122481
162,72,BV1bQ4y1m7YE,127,43584,48,【TEAMOO】《双人对抗厚涂大赛》,\/\/i0.hdslb.com\/bfs\/archive\/64db604ee8b7f1b48e61d40f710fabe6600ea6ff.jpg,54,980,,http:\/\/www.bilibili.com\/video\/av719083049
162,73,BV1e44y1e7aG,22,43526,6,花开花落就像你走后已无踪影,\/\/i0.hdslb.com\/bfs\/archive\/a1832f4b3be40be2e2b4fd41d0df52f92bb13fb8.jpg,78,825,-,http:\/\/www.bilibili.com\/video\/av976560645
162,74,BV1C44y1e7rv,196,40717,125,夜色难沉【光与夜之恋 | 陆沉】,\/\/i0.hdslb.com\/bfs\/archive\/cb7cbf131d88c23985ca025cfd9c09daa9637a58.jpg,334,646,,http:\/\/www.bilibili.com\/video\/av976595865
162,75,BV16U4y1M7sJ,100,39485,141,波兰球   英国:五个孩子不好带??,\/\/i0.hdslb.com\/bfs\/archive\/ca390b3e8a1fabd1643735721ba7c03a6bcdf582.jpg,102,413,来玩ask,http:\/\/www.bilibili.com\/video\/av676711508
162,76,BV1kT4y197Xw,234,38052,39,【水彩】王子 波吉！,\/\/i0.hdslb.com\/bfs\/archive\/d0cc420622eac901cc8ad5293b7e0b519e40c545.jpg,121,1842,好久没有更新了 感谢大家的喜欢！ 国王排名 超级好看！,http:\/\/www.bilibili.com\/video\/av934140319
162,77,BV1uq4y167Z6,261,38033,55,【央美大二绘本作业】绘本展示,\/\/i0.hdslb.com\/bfs\/archive\/b54a66a2cc66e44e775457b1aac5b32bc22b718c.jpg,90,1932,-,http:\/\/www.bilibili.com\/video\/av591696904
162,78,BV1B34y1Z7ij,365,37933,89,油画教授示范用块面构成法表现的油画肖像 | 油画肖像过程【Zim Lim】,\/\/i0.hdslb.com\/bfs\/archive\/0468310e17146200bf74da47d8793896ec3e91ba.jpg,85,3093,材料: - 颜料: 钛白、镉黄、镉红、茜素红、群青蓝和棕褐色。 - 介质: 亚麻籽油. - 模特：John A. Carrasco. - 绘画时间：大约4小时,http:\/\/www.bilibili.com\/video\/av806598361
162,79,BV1jL411u7mR,54665,37307,107,硬核干货50集！值得99%画师收藏的透视|人体|体块系统绘画合集~零基础必入！百万收藏系列~【板绘教程大礼包|二次元CG原画插画线稿上色厚涂打光】,\/\/i0.hdslb.com\/bfs\/archive\/521896d8dfc2b71b497a26881e9836191ec5c372.png,28,5902,又是干货满满的50集！记得关注下我哦！ 想知道更多精彩教程，可以关注私聊我，各种实用笔刷设计资源等欢迎领取！,http:\/\/www.bilibili.com\/video\/av464038370
162,80,BV1iQ4y1m7ge,2973,37128,31,黑白稿渐变映射画法,\/\/i0.hdslb.com\/bfs\/archive\/ad8aca8ee40ddf591301cbc88645235d482f75bf.jpg,86,5786,,http:\/\/www.bilibili.com\/video\/av719077082
162,81,BV1rU4y1g78o,20,37007,21,冰雪公主马尔福（魔法觉醒）,\/\/i0.hdslb.com\/bfs\/archive\/07dfff58a4ccacc3c1c808e55db1b3080f342d8a.jpg,58,1186,游戏里马尔福伙伴卡+多重冰的组合套被戏称冰雪公主。太好笑了忍不住画了。 bgm：sugar crash （remix,http:\/\/www.bilibili.com\/video\/av676581266
162,82,BV1Wb4y1t7xX,86,36876,67,《离谱》,\/\/i0.hdslb.com\/bfs\/archive\/a34110ac26d748aa9eaf3ea7ca62245a86ddb6bc.jpg,79,739,（水个） 呜呜呜呜小雀子我对不起你   BGM：One last kiss.,http:\/\/www.bilibili.com\/video\/av634137514
162,83,BV1EY411x7BX,89,36178,45,【procreate】库洛洛 | 菊花与叶片一同枯萎凋零,\/\/i0.hdslb.com\/bfs\/archive\/73f815bba6df57b509b211b862ee852c3684e105.jpg,168,4771,-,http:\/\/www.bilibili.com\/video\/av251679454
162,84,BV1rL4y1q7LA,60,36160,3,&quot;美术生 竞争相当激烈 ”,\/\/i0.hdslb.com\/bfs\/archive\/07a4dc79a2073fd81913a9165c25ba2cde5bdb9a.jpg,26,216,-,http:\/\/www.bilibili.com\/video\/av849021218
